"20210710000940",69.5557,26.81528,284.3081,371.461,13.44451,181.5974,15.86869,10.15749,65.81995,100.8614,1.119151,0.3432356,-1.159886,-0.1652253,0.778753,0.0664212,-0.01732278,0.36,329
"20210710001000",57.53868,26.78849,284.2773,371.4484,13.43765,181.536,15.77912,10.1843,67.20282,100.859,0.9257973,0.3428926,-1.159818,-0.1648669,0.7784897,0.0660463,-0.0175066,0.27,338
"20210710001020",50.36983,26.79939,284.3339,371.4329,13.43241,181.2854,15.82261,10.26228,67.56464,100.8595,0.8104506,0.3430322,-1.158818,-0.1646801,0.7774151,0.06622832,-0.01396728,0.3,327
"20210710001040",50.50472,26.77335,284.3827,371.4115,13.42516,181.0947,15.80277,10.29233,68.47135,100.8614,0.8126209,0.3426988,-1.157786,-0.1644227,0.7765973,0.06614528,-0.01824784,0.34,326
"20210710001100",57.97695,26.70378,284.4027,371.3852,13.41851,180.7733,15.77042,10.32549,67.99309,100.862,0.9328491,0.3418084,-1.15713,-0.1642854,0.7752189,0.06600987,-0.01643801,0.39,322
"20210710001120",70.06225,26.63543,284.4647,371.3527,13.41528,180.5831,15.76706,10.28886,67.49258,100.8627,1.127302,0.3409335,-1.156194,-0.1645126,0.7744033,0.06599583,-0.01822376,0.48,325
"20210710001140",82.95655,26.56518,284.478,371.414,13.41185,180.4112,15.75853,10.32756,66.51124,100.8685,1.334771,0.3400344,-1.155822,-0.1633254,0.7736661,0.06596012,-0.0164516,0.53,329
"20210710001200",93.61438,26.51652,284.5814,371.4524,13.40964,180.1148,15.71954,10.30207,65.23306,100.8689,1.506255,0.3394115,-1.15446,-0.1625723,0.772395,0.0657969,-0.01525807,0.63,326
"20210710001220",100.4353,26.4068,284.5758,371.4892,13.41286,179.8284,15.71625,10.31947,64.14508,100.8658,1.616004,0.338007,-1.15473,-0.1622816,0.7711666,0.06578314,-0.01537776,0.64,326
"20210710001240",103.4691,26.30489,284.5535,371.4768,13.41326,179.6894,15.70342,10.32005,63.51604,100.8666,1.664818,0.3367026,-1.155019,-0.1624979,0.770571,0.06572943,-0.01640034,0.73,325
"20210710001300",104.2873,26.23678,284.6712,371.5054,13.4177,179.5218,15.6102,10.30645,62.78002,100.8676,1.677982,0.3358308,-1.153907,-0.1624236,0.7698522,0.06533926,-0.01528859,0.84,325
"20210710001320",104.2111,26.1639,284.6832,371.5055,13.42012,179.2254,15.64591,10.27496,63.2943,100.8682,1.676757,0.3348979,-1.153918,-0.1626146,0.7685809,0.06548871,-0.01507258,0.91,328
"20210710001340",104.1186,26.07082,284.7911,371.531,13.4302,178.8693,15.63465,10.25657,62.16454,100.8714,1.675268,0.3337065,-1.153281,-0.1630403,0.7670538,0.06544158,-0.01596499,0.94,327
"20210710001400",104.1286,26.03266,284.7917,371.5371,13.43927,178.919,15.61174,10.25926,61.64528,100.8731,1.67543,0.333218,-1.153845,-0.1636702,0.7672672,0.0653457,-0.01496482,1.09,327
"20210710001420",103.9354,25.93502,284.759,371.3887,13.4427,178.5537,15.60723,10.26748,63.07756,100.87,1.67232,0.3319683,-1.154446,-0.1661607,0.7657006,0.0653268,-0.01502132,1.07,339
"20210710001440",103.7887,25.86175,284.784,371.388,13.44693,178.4739,15.61643,10.26561,63.316,100.8709,1.669961,0.3310305,-1.154418,-0.1665094,0.7653582,0.06536533,-0.01602745,1.1,341
"20210710001500",103.6506,25.77823,284.7525,371.3171,13.45197,178.3408,15.57811,10.20986,64.78249,100.8714,1.667738,0.3299613,-1.155108,-0.1679701,0.7647875,0.06520493,-0.01564527,1.16,337
"20210710001520",103.4165,25.7306,284.8125,371.269,13.4558,178.1563,15.58769,10.18061,66.49135,100.8727,1.663971,0.3293517,-1.154641,-0.1689959,0.7639962,0.06524502,-0.01544428,1.01,336
